Id,DateAndTime,documentType,PartName,RevisionNo,SerialNo,StatsCount,ReportNo,OperationNo,ResRevNo,Cmm,Instructions,BenchName,Confirmation,ConfirmingUserId,Operator,Measurer,Shift,StandNo,MaterialCode,MeasurementPlan,Order,DrawingNo,CreatedDate,UpdatedDate
22136d97-92e8-4542-ae70-456c0c077205,2021-11-12 11:57:40+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-46-4-61,911 9060 175,40:44.2,40:44.2
5d4d86a0-51bb-4858-9410-648fd499a27e,2021-11-12 17:47:34+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-1-73,911 9060 175,40:46.2,40:46.2
92b2d5b5-442a-417c-b0be-78d368ee35b4,2021-11-12 18:03:05+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-2-73,911 9060 175,40:48.3,40:48.3
de86264c-7ef4-46c2-b082-8176844062fc,2021-11-12 18:29:54+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-3-73,911 9060 175,40:50.3,40:50.3
039977d5-a3f6-4cb8-9155-0bc989c9a4bf,2021-11-12 18:45:01+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-4-73,911 9060 175,40:52.3,40:52.3
137d17d0-9606-4655-9d42-5c12d7457293,2021-11-15 12:56:35+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,001-0521-00 DUZLEMSELLIK,C 115 1,001 0521 00,40:54.4,40:54.4
42f52970-5f4f-42e3-8ec1-09a4b9c22205,2021-11-16 02:45:25+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-4-10,911 9060 175,41:00.5,41:00.5
ab36d458-c28d-44e1-9bfd-1364e64dddc7,2021-11-16 03:04:32+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-1-10,911 9060 175,41:02.5,41:02.5
c84806f4-d8dc-4d46-afc7-90c803dbf96f,2021-11-16 03:27:32+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-2-10,911 9060 175,41:04.5,41:04.5
2c9ae8af-41ca-4795-a27f-6c157292e70f,2021-11-16 03:51:13+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-3-10,911 9060 175,41:06.6,41:06.6
ed759a53-bab3-4632-a2df-8401b7ea9dbe,2021-11-15 11:02:51+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-1-114,911 9060 175,41:08.6,41:08.6
373719b7-8e6a-4b3e-9767-c706bcc9167c,2021-11-15 11:18:39+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-2-114,911 9060 175,41:10.6,41:10.6
f79ce692-edf2-43a0-9ad4-8f6c6300e069,2021-11-15 11:34:59+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-3-114,911 9060 175,41:12.7,41:12.7
aa4c031c-ec87-45f0-9fba-ceefe3de604a,2021-11-15 11:56:46+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C123 T21-46-4-114,911 9060 175,41:14.7,41:14.7
0f58b716-ad52-4cca-bb49-ddd3e3c65156,2021-11-13 20:30:00+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T21-46-3-157,911 9060 175,41:16.7,41:16.7
0116a713-081a-41bf-aabb-9a743fb845b2,2021-11-16 00:37:12+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-3-11 -1-,911 9060 175,41:18.8,41:18.8
858fd3d1-df24-407b-935e-3a1fae1fda20,2021-11-16 00:45:07+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-4-11 -2-,911 9060 175,41:20.8,41:20.8
8308a536-8838-494b-a9db-a07b1b091884,2021-11-16 01:38:44+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-13,412 3520 165,41:22.8,41:22.8
e607d16e-b721-4959-bcff-38181fe14aba,2021-11-16 01:51:10+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-13,412 3520 165,41:24.8,41:24.8
7e19c0c4-a35f-4245-886c-2861db52b083,2021-11-16 02:03:13+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-13,412 3520 165,41:26.9,41:26.9
07271d93-331d-4912-aa75-2e221dd996c1,2021-11-16 02:29:00+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-13,412 3520 165,41:28.9,41:28.9
221325df-aa7a-491f-bb1a-1fff652e3c37,2021-11-15 13:40:53+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-1,412 3520 165,41:30.9,41:30.9
7af95a53-c015-42f3-8e53-3b5ccc75fe06,2021-11-15 13:54:03+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-1,412 3520 165,41:33.0,41:33.0
a6b86251-6c1e-4690-9c4b-b55d2b03e117,2021-11-15 14:45:45+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-1,412 3520 165,41:35.0,41:35.0
eb4e7c15-fbae-4978-8a33-b6d44deb18e5,2021-11-15 15:06:59+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-1,412 3520 165,41:37.0,41:37.0
ad547493-e9b1-419d-9ed8-52f16e58ca09,2021-11-16 09:40:40+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-46-3-170 2.GOZ,911 9060 175,41:39.1,41:39.1
7c52d737-6888-46fd-b4fa-e0091c40c7ae,2021-11-16 11:23:01+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-1-29,911 9060 175,41:41.1,41:41.1
8f0a550e-51ad-4122-8ce3-71a86f326e9e,2021-11-16 11:37:22+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-4-29,911 9060 175,41:43.1,41:43.1
634c5cf9-6f8e-471a-a9d2-7cb8e597e38c,2021-11-16 12:16:01+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-2-29,911 9060 175,41:45.2,41:45.2
c6427576-b601-4ef6-b937-aafb7b11e890,2021-11-16 13:14:56+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-3-29,911 9060 175,41:47.2,41:47.2
c2ce2c79-ca58-40b7-9eaf-27211a386ed5,2021-11-16 09:05:44+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-46-4-170 1.GOZ,911 9060 175,41:49.2,41:49.2
b42f4633-2398-478e-9375-afac28bd0329,2021-11-16 09:09:51+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-46-4-170 1.GOZ,911 9060 175,41:51.2,41:51.2
c5ab7d83-6011-44ed-b6d8-1643761681f8,2021-11-16 09:09:32+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-46-4-170 1.GOZ,911 9060 175,41:53.3,41:53.3
e473e1b2-3faf-43b9-b8da-f7e56bdd9340,2021-11-17 01:46:29+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-43,412 3520 165,41:55.3,41:55.3
f16de6b8-125c-4bc8-917c-4ace14d94ff8,2021-11-17 02:03:36+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-43,412 3520 165,41:57.3,41:57.3
11fc42a6-1232-41a4-a9dc-d4f8d2867077,2021-11-16 13:40:41+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-24,412 3520 165,41:59.4,41:59.4
831687bb-5df5-4f1d-8aea-3b559be75b9e,2021-11-16 14:21:08+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-24,412 3520 165,42:01.4,42:01.4
2b082c6b-d069-48d3-8ed0-3d8f56ee08a1,2021-11-16 14:53:03+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-24,412 3520 165,42:03.4,42:03.4
456825d6-99b7-4296-9c8c-804a7800ef8a,2021-11-16 15:05:47+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-24,412 3520 165,42:05.5,42:05.5
186636b8-779b-4785-8376-0d4e886a2c4d,2021-11-17 08:54:41+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-1-20 1.GOZ ,911 9060 175,42:07.5,42:07.5
28bc02e3-af19-44ef-ade9-eb2101665f75,2021-11-17 09:11:33+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-1-20 2.GOZ ,911 9060 175,42:09.5,42:09.5
ca4f1dd8-cf03-432f-be8c-2caf4aa08cc9,2021-11-17 11:22:52+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-1-55,911 9060 175,42:11.5,42:11.5
5d28babf-4eed-4fd7-b73e-a49ef9a7c010,2021-11-17 11:38:59+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-2-55,911 9060 175,42:13.6,42:13.6
8d2769a6-971c-46cd-8e3d-2e6e2285f97b,2021-11-18 01:38:06+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-71,412 3520 165,42:15.6,42:15.6
2e970296-0bff-4dc3-b37f-36a171481f75,2021-11-18 01:51:39+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-71,412 3520 165,42:17.6,42:17.6
1f024dd1-6ad3-427d-90a7-48d1ab17d855,2021-11-18 02:11:17+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-71,412 3520 165,42:19.7,42:19.7
08e83961-6191-4d60-8567-86c682fdbb1e,2021-11-18 02:27:01+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-71,412 3520 165,42:21.7,42:21.7
8c8220ca-d8b6-442d-8bdf-3e88cb964076,2021-11-18 02:44:19+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-71,412 3520 165,42:23.7,42:23.7
1f36e41e-32bc-4490-a798-1d402a179f44,2021-11-17 09:46:56+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-52,412 3520 165,42:25.8,42:25.8
a5561152-932d-41e1-9cbf-88c6a4849058,2021-11-17 10:00:59+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-52,412 3520 165,18.01.2022 10:42,18.01.2022 10:42
e468ad3c-8999-42e9-9a66-bd0215733fc4,2021-11-17 10:18:34+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-52,412 3520 165,42:29.8,42:29.8
76cf45aa-2955-4954-9db4-5eb36e324da9,2021-11-17 10:43:20+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-52,412 3520 165,42:31.9,42:31.9
6495efbb-1fba-4201-ae29-f5577099c0c6,2021-11-18 10:57:07+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 185 T21-47-4-43,911 9060 175,42:33.9,42:33.9
a8074725-c9bb-4710-bcbf-25ebaf17c621,2021-11-18 20:04:35+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-4-554,911 9060 175,42:35.9,42:35.9
7ca7bd08-a4f3-45cf-9148-4e5e374c97e9,2021-11-18 20:39:32+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-3-554,911 9060 175,42:38.0,42:38.0
1595862c-0f86-44f7-882b-0bf794166741,2021-11-18 20:57:18+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-2-554,911 9060 175,42:40.0,42:40.0
f89904d4-ab8e-429a-88fc-dc818e45c84b,2021-11-18 21:21:45+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-1-554,911 9060 175,42:42.1,42:42.1
fae425a8-0d85-4b68-94cd-9ae2dbe838f0,2021-11-19 01:11:26+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-101,412 3520 165,42:44.1,42:44.1
6541814c-2662-4c6d-831a-b488886a7e55,2021-11-19 01:31:23+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-101,412 3520 165,18.01.2022 10:42,18.01.2022 10:42
955b34d4-8dff-4d8f-84e4-9ccff065dcee,2021-11-19 01:45:12+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-101,412 3520 165,42:48.2,42:48.2
1d12b402-5dd2-4e20-9954-34a405507df7,2021-11-19 02:01:17+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-101,412 3520 165,42:50.2,42:50.2
fef41adb-b1d8-4ab5-916c-9cf3071b5ed7,2021-11-18 09:27:16+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-82,412 3520 165,42:52.2,42:52.2
124b2231-deb0-4ab1-bbc6-8264529ae0d5,2021-11-18 09:44:13+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-82,412 3520 165,42:54.3,42:54.3
f99551c6-4126-48fd-82f4-f9cef31ca88e,2021-11-18 10:01:15+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-82,412 3520 165,42:56.3,42:56.3
6c1c117e-bda1-4151-be48-82d791dca974,2021-11-18 10:21:56+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-82,412 3520 165,42:58.3,42:58.3
df0ade19-5682-480f-a438-9a8bddf711db,2021-11-18 22:09:23+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-92,412 3520 165,43:00.3,43:00.3
623f4e9c-9f0f-46dc-b67c-35fa37468efb,2021-11-18 22:23:34+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-92,412 3520 165,43:02.4,43:02.4
853a7561-f614-4434-8800-d2101d9ba8b1,2021-11-18 22:42:18+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-92,412 3520 165,43:04.4,43:04.4
ef249da2-bc46-44f0-9749-2a0ed4be4e67,2021-11-18 23:00:11+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-92,412 3520 165,43:06.4,43:06.4
f24eaeed-789e-4c74-b4c7-8dd681ebe7e5,2021-11-20 00:40:41+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 57 T21-47-1-557,911 9060 175,43:08.5,43:08.5
3348f215-c24f-48af-9fa9-93fc1037f73c,2021-11-20 01:56:58+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-1-597,911 9060 175,43:10.5,43:10.5
8ad800c7-fa63-483a-80c0-0dc4faf37b3b,2021-11-20 02:15:24+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-3-597,911 9060 175,43:12.6,43:12.6
37fbf5de-fadd-44d5-b04b-f5c952839fb2,2021-11-20 02:35:48+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-2-597,911 9060 175,43:14.6,43:14.6
1c1e3aab-2ab1-45a9-bd57-ec2db3c802c1,2021-11-20 02:56:19+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T21-47-4-597,911 9060 175,43:16.6,43:16.6
7fe11e61-ef20-44eb-ae77-71ee12433824,2021-11-20 03:06:35+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-4-557 -2-,911 9060 175,43:18.6,43:18.6
aadf0eda-53a7-4f7b-8ba2-bcebc6476017,2021-11-20 03:17:14+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 131 T21-47-3-557 -1-,911 9060 175,43:20.7,43:20.7
29faf37a-85b7-4e04-959f-431ecec5a11f,2021-11-20 03:52:26+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-47-4-134,911 9060 175,43:22.7,43:22.7
6e8be17a-3735-4222-a56c-95cb2f790452,2021-11-19 08:52:55+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 131 T21-47-3-535,911 9060 175,43:24.7,43:24.7
6b09bae8-963e-4948-97a2-7b3d48365a89,2021-11-19 09:18:43+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 131 T21-47-4-535,911 9060 175,43:26.8,43:26.8
da29ad80-18c3-4d58-9ae8-e7e0c4d31c75,2021-11-19 09:32:26+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 185 T21-46-1-128,911 9060 175,43:28.8,43:28.8
514ef477-c80d-42fa-b87f-fcb107cacfce,2021-11-19 12:40:14+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-1-635,911 9060 175,43:30.8,43:30.8
42d4b6e7-75ed-4c15-8c35-8b217425ae66,2021-11-19 12:59:12+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-2-635,911 9060 175,43:32.8,43:32.8
24b3edcb-36fe-4472-8b71-53a133f5e236,2021-11-19 13:19:53+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-3-635,911 9060 175,43:34.9,43:34.9
5ad37e6d-0330-4a40-aa27-a06e21e9206a,2021-11-19 13:53:55+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-4-635,911 9060 175,43:36.9,43:36.9
3c7f3ac5-67de-431a-bb3e-f344f10ee06e,2021-11-19 17:21:44+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-1-56,911 9060 175,43:39.0,43:39.0
6df81756-2f9e-490a-9a21-7cf7a3015a12,2021-11-19 17:54:05+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T21-47-2-56,911 9060 175,43:41.0,43:41.0
c07f1dc7-a0d8-4287-b353-73185f959bc7,2021-11-19 18:33:20+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 185 T21-47-4-51,911 9060 175,43:43.0,43:43.0
2a945972-96b3-4c46-be71-c43c0bea55c5,2021-11-19 09:50:25+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-112,412 3520 165,43:45.0,43:45.0
a4e6ee4a-33cd-4eb2-8c14-880ab5cff1f4,2021-11-19 10:05:10+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-112,412 3520 165,43:47.1,43:47.1
b137c820-efeb-4aed-9802-c815e16345a3,2021-11-19 10:19:01+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-112,412 3520 165,43:49.1,43:49.1
70fb027e-0ae4-4b61-a93e-5c5652ac7ff2,2021-11-19 10:32:26+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-112,412 3520 165,43:51.1,43:51.1
2564e98e-530a-4ef1-a226-510a671ef2b5,2021-11-19 20:28:12+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-1-121,412 3520 165,43:53.2,43:53.2
66953edd-a006-489f-a89b-905e6ce412cd,2021-11-19 20:44:33+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-2-121,412 3520 165,43:55.2,43:55.2
77c63141-e7cd-421d-9b26-e9d55949a548,2021-11-19 21:24:39+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-3-121,412 3520 165,18.01.2022 10:43,18.01.2022 10:43
e530be66-6972-4084-b4ca-1089b1d8f21f,2021-11-19 21:47:46+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T21-47-4-121,412 3520 165,43:59.3,43:59.3
962844e6-098f-490a-b51d-642557398076,2021-09-18 23:49:37+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 185 T21-38-2-141,911 9060 175,44:01.3,44:01.3
fc87320f-70b0-42e8-9a6a-fc0677e3ab5f,2021-09-19 00:27:14+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 185 T21-38-3-120,911 9060 175,44:03.3,44:03.3
72c1a9a3-7fc6-424b-8d5b-fddaceca2953,2021-09-19 00:42:36+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-38-2-154,911 9060 175,44:05.4,44:05.4
884f9156-aefd-46b4-86b6-4cdadefb1770,2021-09-20 18:09:56+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-39-2-12,911 9060 175,44:07.4,44:07.4
6fb1650f-64dc-447f-8531-b6d434d34790,2021-09-20 18:25:07+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T21-39-1-12,911 9060 175,44:09.4,44:09.4
41f44f0b-ffbb-43dd-90a8-54a7d2392b54,2021-09-20 18:35:57+03,xls,B 5003,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 185 T21-38-1-131,911 9060 175,44:11.5,44:11.5
